r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,Q
0.148,0.033,0.076,0.06,0.083,0.063,0.121,0.143,0.045,0.103,0.125,0,0,0,0,0,0,0,0,0,368.2142567
0.008,0.085,0.086,0.018,0.042,0.115,0.135,0.13,0.144,0.075,0.162,0,0,0,0,0,0,0,0,0,2338.275474
0.011,0.074,0.136,0.212,0.106,0.05,0.032,0.209,0.142,0.011,0.017,0,0,0,0,0,0,0,0,0,1903.791724
0.042,0.091,0.08,0.012,0.156,0.089,0.045,0.091,0.136,0.157,0.101,0,0,0,0,0,0,0,0,0,816.4207778
0.04,0.125,0.118,0.067,0.017,0.155,0.12,0.019,0.096,0.158,0.085,0,0,0,0,0,0,0,0,0,841.588718
0.129,0.086,0.063,0.037,0.004,0.151,0.158,0.148,0.102,0.013,0.109,0,0,0,0,0,0,0,0,0,401.6017594
0.126,0.015,0.096,0.102,0.067,0.161,0.049,0.092,0.106,0.099,0.087,0,0,0,0,0,0,0,0,0,407.6281077
0.133,0.028,0.134,0.103,0.071,0.126,0.013,0.131,0.1,0.101,0.06,0,0,0,0,0,0,0,0,0,393.884568
0.121,0.039,0.13,0.137,0.089,0.056,0.118,0.019,0.04,0.112,0.139,0,0,0,0,0,0,0,0,0,418.1320559
0.061,0.126,0.01,0.017,0.05,0.086,0.159,0.161,0.055,0.147,0.128,0,0,0,0,0,0,0,0,0,644.9038402
0.108,0.168,0.079,0.019,0.122,0.11,0.033,0.16,0.071,0.063,0.067,0,0,0,0,0,0,0,0,0,449.1833255
0.211,0.128,0.144,0.04,0.027,0.15,0.066,0.042,0.081,0.015,0.096,0,0,0,0,0,0,0,0,0,294.0314932
0.039,0.156,0.067,0.091,0.158,0.032,0.06,0.008,0.166,0.15,0.073,0,0,0,0,0,0,0,0,0,855.0600834
0.043,0.095,0.154,0.099,0.064,0.033,0.125,0.018,0.069,0.14,0.16,0,0,0,0,0,0,0,0,0,803.9935123
0.017,0.093,0.081,0.059,0.139,0.017,0.155,0.157,0.021,0.174,0.087,0,0,0,0,0,0,0,0,0,1447.67177
0.142,0.101,0.084,0.01,0.018,0.059,0.115,0.111,0.125,0.115,0.12,0,0,0,0,0,0,0,0,0,377.9864246
0.188,0.04,0.182,0.018,0.165,0.108,0.008,0.035,0.084,0.015,0.157,0,0,0,0,0,0,0,0,0,316.3789036
0.145,0.126,0.018,0.135,0.138,0.071,0.114,0.112,0.119,0.018,0.004,0,0,0,0,0,0,0,0,0,372.8575135
0.145,0.137,0.133,0.058,0.146,0.1,0.094,0.047,0.087,0.042,0.011,0,0,0,0,0,0,0,0,0,372.8014412
0.143,0.057,0.009,0.051,0.01,0.183,0.144,0.086,0.03,0.115,0.172,0,0,0,0,0,0,0,0,0,376.3564827
0.139,0.067,0.044,0.089,0.029,0.117,0.09,0.157,0.024,0.132,0.112,0,0,0,0,0,0,0,0,0,383.1128472
0.137,0.081,0.04,0.122,0.095,0.056,0.11,0.09,0.138,0.017,0.114,0,0,0,0,0,0,0,0,0,386.5760519
0.145,0.029,0.103,0.06,0.222,0.03,0.028,0.098,0.12,0.101,0.064,0,0,0,0,0,0,0,0,0,372.954122
0.151,0.099,0.047,0.099,0.094,0.106,0.147,0.07,0.116,0.018,0.053,0,0,0,0,0,0,0,0,0,363.4567204
0.063,0.057,0.062,0.058,0.032,0.102,0.126,0.115,0.17,0.108,0.107,0,0,0,0,0,0,0,0,0,631.9106434
0.099,0.004,0.135,0.091,0.06,0.137,0.01,0.137,0.138,0.127,0.062,0,0,0,0,0,0,0,0,0,474.7696471
0.107,0.102,0.071,0.107,0.146,0.106,0.057,0.131,0.028,0.02,0.125,0,0,0,0,0,0,0,0,0,451.8354767
0.019,0.195,0.059,0.057,0.025,0.206,0.06,0.029,0.152,0.102,0.096,0,0,0,0,0,0,0,0,0,1347.930711
0.05,0.142,0.054,0.039,0.184,0.087,0.061,0.041,0.108,0.044,0.19,0,0,0,0,0,0,0,0,0,730.8420741
0.041,0.067,0.146,0.068,0.074,0.131,0.101,0.157,0.072,0.136,0.007,0,0,0,0,0,0,0,0,0,828.4917331
0.046,0.129,0.095,0.032,0.042,0.121,0.098,0.065,0.233,0.133,0.006,0,0,0,0,0,0,0,0,0,770.5247223
0.113,0.094,0.054,0.116,0.112,0.047,0.049,0.087,0.096,0.134,0.098,0,0,0,0,0,0,0,0,0,436.638276
0.152,0.143,0.064,0.077,0.04,0.133,0.042,0.127,0.051,0.087,0.084,0,0,0,0,0,0,0,0,0,361.9473273
0.108,0.023,0.129,0.109,0.117,0.126,0.103,0.011,0.103,0.045,0.126,0,0,0,0,0,0,0,0,0,449.2582543
0.039,0.005,0.022,0.13,0.117,0.09,0.076,0.172,0.121,0.175,0.053,0,0,0,0,0,0,0,0,0,856.0617728
0.037,0.04,0.117,0.019,0.133,0.055,0.109,0.094,0.131,0.129,0.136,0,0,0,0,0,0,0,0,0,884.8266531
0.14,0.052,0.058,0.149,0.11,0.082,0.14,0.043,0.034,0.082,0.11,0,0,0,0,0,0,0,0,0,381.2969149
0.094,0.037,0.143,0.021,0.059,0.008,0.191,0.146,0.121,0.1,0.08,0,0,0,0,0,0,0,0,0,490.6014116
0.033,0.021,0.187,0.131,0.098,0.016,0.007,0.055,0.127,0.161,0.164,0,0,0,0,0,0,0,0,0,950.9654428
0.116,0.08,0.02,0.102,0.062,0.136,0.132,0.056,0.061,0.111,0.124,0,0,0,0,0,0,0,0,0,429.5076276
0.171,0.05,0.048,0.138,0.162,0.091,0.038,0.109,0.13,0.042,0.021,0,0,0,0,0,0,0,0,0,335.9523434
0.035,0.122,0.126,0.043,0.157,0.052,0.104,0.108,0.046,0.131,0.076,0,0,0,0,0,0,0,0,0,915.5407829
0.031,0.13,0.105,0.078,0.038,0.104,0.027,0.105,0.128,0.127,0.127,0,0,0,0,0,0,0,0,0,989.0941071
0.168,0.018,0.106,0.112,0.038,0.163,0.03,0.102,0.102,0.124,0.037,0,0,0,0,0,0,0,0,0,339.7853507
0.026,0.152,0.133,0.033,0.126,0.136,0.092,0.029,0.092,0.056,0.125,0,0,0,0,0,0,0,0,0,1104.654171
0.074,0.07,0.016,0.128,0.049,0.072,0.148,0.097,0.099,0.114,0.133,0,0,0,0,0,0,0,0,0,570.7112887
0.028,0.034,0.097,0.066,0.179,0.154,0.048,0.1,0.146,0.094,0.054,0,0,0,0,0,0,0,0,0,1055.024088
0.009,0.182,0.059,0.048,0.024,0.04,0.054,0.201,0.187,0.141,0.055,0,0,0,0,0,0,0,0,0,2161.072045
0.137,0.113,0.123,0.034,0.106,0.075,0.082,0.116,0.091,0.059,0.064,0,0,0,0,0,0,0,0,0,386.5150814
0.074,0.123,0.122,0.11,0.027,0.026,0.123,0.066,0.117,0.099,0.113,0,0,0,0,0,0,0,0,0,570.4399865
0.021,0.079,0.016,0.054,0.142,0.113,0.018,0.096,0.114,0.176,0.171,0,0,0,0,0,0,0,0,0,1267.489173
0.142,0.029,0.108,0.101,0.114,0.078,0.063,0.125,0.016,0.141,0.083,0,0,0,0,0,0,0,0,0,377.9195891
0.15,0.123,0.086,0.054,0.069,0.147,0.083,0.023,0.021,0.099,0.145,0,0,0,0,0,0,0,0,0,365.0016227
0.12,0.092,0.17,0.06,0.055,0.061,0.096,0.107,0.097,0.046,0.096,0,0,0,0,0,0,0,0,0,420.2776044
0.146,0.01,0.123,0.027,0.112,0.107,0.102,0.027,0.053,0.176,0.117,0,0,0,0,0,0,0,0,0,371.3990418
0.101,0.053,0.088,0.038,0.121,0.011,0.163,0.027,0.162,0.158,0.078,0,0,0,0,0,0,0,0,0,468.8467987
0.177,0.033,0.022,0.013,0.108,0.126,0.09,0.165,0.052,0.182,0.032,0,0,0,0,0,0,0,0,0,328.8097902
0.025,0.053,0.042,0.046,0.143,0.04,0.184,0.14,0.13,0.129,0.068,0,0,0,0,0,0,0,0,0,1134.42469
0.085,0.011,0.091,0.052,0.103,0.047,0.095,0.039,0.139,0.171,0.167,0,0,0,0,0,0,0,0,0,522.9865922
0.101,0.016,0.043,0.082,0.1,0.131,0.121,0.133,0.139,0.125,0.009,0,0,0,0,0,0,0,0,0,468.8423452
0.026,0.16,0.081,0.141,0.078,0.009,0.143,0.077,0.152,0.023,0.11,0,0,0,0,0,0,0,0,0,1104.787339
0.074,0.036,0.087,0.178,0.083,0.091,0.084,0.174,0.054,0.08,0.059,0,0,0,0,0,0,0,0,0,570.4580653
0.098,0.017,0.143,0.129,0.059,0.016,0.105,0.143,0.087,0.06,0.143,0,0,0,0,0,0,0,0,0,477.7866833
0.113,0.07,0.013,0.098,0.124,0.077,0.026,0.088,0.133,0.128,0.13,0,0,0,0,0,0,0,0,0,436.7358867
0.027,0.03,0.026,0.15,0.166,0.071,0.099,0.172,0.031,0.098,0.13,0,0,0,0,0,0,0,0,0,1079.997244
0.059,0.103,0.024,0.19,0.069,0.047,0.096,0.094,0.163,0.121,0.034,0,0,0,0,0,0,0,0,0,658.2917735
0.018,0.168,0.079,0.159,0.175,0.076,0.079,0.043,0.092,0.045,0.066,0,0,0,0,0,0,0,0,0,1393.1052
0.013,0.119,0.042,0.158,0.169,0.007,0.133,0.007,0.215,0.029,0.108,0,0,0,0,0,0,0,0,0,1714.453
0.058,0.079,0.006,0.038,0.155,0.025,0.15,0.115,0.082,0.137,0.155,0,0,0,0,0,0,0,0,0,665.869594
0.074,0.109,0.075,0.047,0.048,0.067,0.116,0.032,0.14,0.152,0.14,0,0,0,0,0,0,0,0,0,570.6781157
0.034,0.121,0.12,0.138,0.03,0.091,0.137,0.118,0.096,0.072,0.043,0,0,0,0,0,0,0,0,0,932.2832125
0.06,0.053,0.044,0.126,0.008,0.098,0.037,0.161,0.026,0.215,0.172,0,0,0,0,0,0,0,0,0,651.8079346
0.152,0.041,0.109,0.084,0.12,0.086,0.02,0.087,0.054,0.127,0.12,0,0,0,0,0,0,0,0,0,362.0038636
0.061,0.087,0.137,0.074,0.017,0.009,0.102,0.174,0.061,0.136,0.142,0,0,0,0,0,0,0,0,0,644.7290468
0.062,0.023,0.058,0.07,0.083,0.171,0.043,0.147,0.139,0.07,0.134,0,0,0,0,0,0,0,0,0,638.3145733
0.112,0.048,0.06,0.05,0.12,0.136,0.09,0.118,0.125,0.06,0.081,0,0,0,0,0,0,0,0,0,439.1349861
0.126,0.082,0.082,0.013,0.109,0.101,0.061,0.132,0.117,0.089,0.088,0,0,0,0,0,0,0,0,0,407.6227381
0.069,0.133,0.134,0.117,0.106,0.01,0.093,0.098,0.07,0.087,0.083,0,0,0,0,0,0,0,0,0,596.0412283
0.137,0.164,0.034,0.098,0.161,0.01,0.096,0.013,0.117,0.155,0.015,0,0,0,0,0,0,0,0,0,386.5052003
0.008,0.035,0.108,0.065,0.116,0.008,0.149,0.08,0.162,0.141,0.128,0,0,0,0,0,0,0,0,0,2338.891743
0.101,0.094,0.059,0.063,0.025,0.067,0.06,0.066,0.147,0.157,0.161,0,0,0,0,0,0,0,0,0,468.8957358
0.094,0.105,0.136,0.093,0.081,0.085,0.046,0.096,0.098,0.104,0.062,0,0,0,0,0,0,0,0,0,490.3748092
0.064,0.043,0.053,0.103,0.177,0.186,0.083,0.144,0.013,0.072,0.062,0,0,0,0,0,0,0,0,0,625.2441685
0.148,0.033,0.095,0.121,0.079,0.144,0.038,0.13,0.071,0.017,0.124,0,0,0,0,0,0,0,0,0,368.1348192
0.15,0.123,0.117,0.024,0.095,0.152,0.079,0.021,0.04,0.119,0.08,0,0,0,0,0,0,0,0,0,364.9760042
0.198,0.045,0.016,0.061,0.15,0.111,0.043,0.014,0.185,0.064,0.113,0,0,0,0,0,0,0,0,0,306.2292876
0.075,0.035,0.085,0.017,0.068,0.142,0.029,0.125,0.175,0.059,0.19,0,0,0,0,0,0,0,0,0,566.0100909
0.042,0.108,0.034,0.111,0.194,0.081,0.107,0.056,0.182,0.066,0.019,0,0,0,0,0,0,0,0,0,815.8608113
0.102,0.202,0.121,0.111,0.021,0.01,0.044,0.1,0.12,0.012,0.157,0,0,0,0,0,0,0,0,0,465.6532453
0.13,0.071,0.122,0.086,0.097,0.09,0.106,0.044,0.07,0.092,0.092,0,0,0,0,0,0,0,0,0,399.5682768
0.099,0.064,0.078,0.052,0.128,0.039,0.035,0.141,0.143,0.094,0.127,0,0,0,0,0,0,0,0,0,474.7923238
0.116,0.298,0.054,0.123,0.116,0.091,0.108,0.028,0.008,0.024,0.034,0,0,0,0,0,0,0,0,0,429.1022561
0.018,0.013,0.028,0.054,0.022,0.166,0.163,0.133,0.136,0.149,0.118,0,0,0,0,0,0,0,0,0,1399.035233
0.043,0.05,0.172,0.184,0.035,0.097,0.039,0.228,0.015,0.07,0.067,0,0,0,0,0,0,0,0,0,803.6663615
0.035,0.037,0.13,0.138,0.07,0.119,0.154,0.09,0.042,0.102,0.083,0,0,0,0,0,0,0,0,0,915.7593158
0.098,0.034,0.083,0.038,0.035,0.122,0.111,0.142,0.104,0.137,0.096,0,0,0,0,0,0,0,0,0,477.9195596
0.03,0.119,0.126,0.014,0.091,0.048,0.099,0.125,0.103,0.127,0.118,0,0,0,0,0,0,0,0,0,1009.927634
0.025,0.051,0.008,0.177,0.119,0.146,0.034,0.035,0.072,0.152,0.181,0,0,0,0,0,0,0,0,0,1134.173178
0.028,0.029,0.066,0.126,0.121,0.095,0.1,0.144,0.013,0.144,0.134,0,0,0,0,0,0,0,0,0,1055.443294
0.035,0.144,0.157,0.16,0.119,0.048,0.117,0.089,0.038,0.083,0.01,0,0,0,0,0,0,0,0,0,914.6801539
0.135,0.039,0.049,0.099,0.078,0.074,0.09,0.134,0.124,0.072,0.106,0,0,0,0,0,0,0,0,0,390.2581556
0.189,0.202,0.015,0.055,0.071,0.124,0.093,0.04,0.026,0.027,0.158,0,0,0,0,0,0,0,0,0,315.2986976
0.17,0.029,0.115,0.079,0.023,0.188,0.081,0.13,0.007,0.04,0.138,0,0,0,0,0,0,0,0,0,337.2389081
0.022,0.018,0.139,0.122,0.135,0.071,0.035,0.14,0.098,0.088,0.132,0,0,0,0,0,0,0,0,0,1229.285971
0.142,0.116,0.017,0.116,0.023,0.136,0.084,0.061,0.064,0.112,0.129,0,0,0,0,0,0,0,0,0,377.9307267
0.155,0.087,0.036,0.116,0.057,0.043,0.073,0.173,0.094,0.156,0.01,0,0,0,0,0,0,0,0,0,357.5633881
0.128,0.111,0.081,0.041,0.085,0.057,0.09,0.055,0.182,0.158,0.012,0,0,0,0,0,0,0,0,0,403.5609084
0.031,0.033,0.08,0.085,0.139,0.138,0.126,0.071,0.123,0.111,0.063,0,0,0,0,0,0,0,0,0,989.3050284
0.018,0.136,0.117,0.132,0.103,0.135,0.054,0.109,0.076,0.042,0.078,0,0,0,0,0,0,0,0,0,1393.67458
0.105,0.076,0.105,0.132,0.102,0.025,0.102,0.114,0.037,0.071,0.131,0,0,0,0,0,0,0,0,0,457.3096081
0.035,0.177,0.054,0.093,0.112,0.061,0.092,0.077,0.048,0.115,0.136,0,0,0,0,0,0,0,0,0,915.5595102
0.08,0.127,0.124,0.091,0.088,0.126,0.09,0.107,0.056,0.022,0.089,0,0,0,0,0,0,0,0,0,542.8494107
0.102,0.005,0.029,0.151,0.02,0.148,0.05,0.119,0.087,0.153,0.136,0,0,0,0,0,0,0,0,0,466.0231959
0.166,0.058,0.01,0.135,0.134,0.029,0.181,0.012,0.083,0.114,0.078,0,0,0,0,0,0,0,0,0,342.3752809
0.095,0.151,0.134,0.122,0.005,0.115,0.155,0.124,0.004,0.061,0.034,0,0,0,0,0,0,0,0,0,486.9661251
0.061,0.02,0.12,0.109,0.057,0.072,0.185,0.138,0.036,0.055,0.147,0,0,0,0,0,0,0,0,0,644.6926434
0.03,0.115,0.073,0.07,0.066,0.06,0.161,0.085,0.048,0.165,0.127,0,0,0,0,0,0,0,0,0,1010.065548
0.173,0.017,0.03,0.085,0.014,0.14,0.063,0.021,0.177,0.058,0.161,0.061,0,0,0,0,0,0,0,0,333.549923
0.136,0.091,0.012,0.079,0.156,0.104,0.143,0.026,0.095,0.022,0.1,0.036,0,0,0,0,0,0,0,0,388.2224207
0.022,0.119,0.114,0.162,0.067,0.02,0.035,0.027,0.157,0.135,0.11,0.032,0,0,0,0,0,0,0,0,1226.917725
0.035,0.163,0.041,0.1,0.047,0.075,0.027,0.044,0.008,0.178,0.118,0.164,0,0,0,0,0,0,0,0,915.4284351
0.032,0.014,0.082,0.089,0.028,0.065,0.093,0.149,0.177,0.071,0.076,0.124,0,0,0,0,0,0,0,0,969.5668929
0.082,0.008,0.11,0.018,0.157,0.142,0.044,0.058,0.081,0.123,0.042,0.135,0,0,0,0,0,0,0,0,534.5947227
0.053,0.063,0.072,0.157,0.099,0.06,0.058,0.085,0.12,0.048,0.083,0.102,0,0,0,0,0,0,0,0,704.0390831
0.092,0.137,0.126,0.025,0.053,0.129,0.067,0.131,0.081,0.079,0.033,0.047,0,0,0,0,0,0,0,0,496.8361322
0.086,0.09,0.09,0.127,0.075,0.094,0.121,0.096,0.104,0.077,0.023,0.017,0,0,0,0,0,0,0,0,518.4292186
0.039,0.023,0.101,0.13,0.104,0.1,0.077,0.024,0.14,0.086,0.115,0.061,0,0,0,0,0,0,0,0,854.7959834
0.121,0.146,0.035,0.038,0.155,0.182,0.018,0.098,0.042,0.105,0.029,0.031,0,0,0,0,0,0,0,0,417.8938591
0.118,0.061,0.107,0.008,0.145,0.119,0.051,0.066,0.053,0.119,0.145,0.008,0,0,0,0,0,0,0,0,424.712085
0.109,0.104,0.092,0.111,0.095,0.014,0.025,0.115,0.13,0.061,0.114,0.03,0,0,0,0,0,0,0,0,446.4740497
0.1,0.108,0.039,0.085,0.016,0.085,0.114,0.046,0.108,0.038,0.1,0.161,0,0,0,0,0,0,0,0,471.6050872
0.118,0.101,0.034,0.044,0.125,0.117,0.008,0.058,0.109,0.131,0.132,0.023,0,0,0,0,0,0,0,0,424.7426069
0.159,0.079,0.051,0.068,0.037,0.034,0.16,0.043,0.155,0.101,0.02,0.093,0,0,0,0,0,0,0,0,351.7681378
0.109,0.111,0.099,0.112,0.008,0.125,0.053,0.104,0.117,0.062,0.095,0.005,0,0,0,0,0,0,0,0,446.4307681
0.104,0.059,0.073,0.099,0.068,0.102,0.131,0.062,0.01,0.165,0.102,0.025,0,0,0,0,0,0,0,0,459.9809397
0.127,0.044,0.038,0.112,0.152,0.088,0.148,0.051,0.097,0.059,0.051,0.033,0,0,0,0,0,0,0,0,405.3906629
0.069,0.137,0.111,0.031,0.091,0.069,0.125,0.058,0.17,0.013,0.088,0.038,0,0,0,0,0,0,0,0,595.8091865
0.025,0.129,0.161,0.076,0.011,0.046,0.06,0.076,0.07,0.121,0.166,0.059,0,0,0,0,0,0,0,0,1132.018222
0.09,0.004,0.137,0.124,0.134,0.088,0.018,0.109,0.04,0.145,0.049,0.062,0,0,0,0,0,0,0,0,503.9098338
0.163,0.026,0.086,0.019,0.088,0.022,0.124,0.103,0.09,0.065,0.13,0.084,0,0,0,0,0,0,0,0,346.3343705
0.104,0.004,0.072,0.004,0.14,0.103,0.066,0.137,0.138,0.075,0.05,0.107,0,0,0,0,0,0,0,0,460.1385947
0.127,0.107,0.124,0.043,0.132,0.047,0.121,0.022,0.079,0.033,0.056,0.109,0,0,0,0,0,0,0,0,405.3427639
0.038,0.085,0.16,0.102,0.075,0.065,0.02,0.093,0.103,0.105,0.107,0.047,0,0,0,0,0,0,0,0,868.5107313
0.128,0.09,0.109,0.073,0.074,0.047,0.103,0.153,0.029,0.143,0.041,0.01,0,0,0,0,0,0,0,0,403.3583627
0.065,0.21,0.021,0.036,0.187,0.204,0.086,0.033,0.015,0.071,0.038,0.034,0,0,0,0,0,0,0,0,618.3948853
0.127,0.029,0.147,0.09,0.021,0.077,0.119,0.109,0.116,0.023,0.094,0.048,0,0,0,0,0,0,0,0,405.4190572
0.037,0.104,0.075,0.076,0.094,0.14,0.16,0.048,0.037,0.029,0.175,0.025,0,0,0,0,0,0,0,0,883.2943064
0.127,0.04,0.074,0.08,0.112,0.062,0.114,0.115,0.027,0.006,0.121,0.122,0,0,0,0,0,0,0,0,405.4687448
0.092,0.076,0.084,0.098,0.117,0.084,0.068,0.119,0.043,0.059,0.102,0.058,0,0,0,0,0,0,0,0,496.9334509
0.141,0.145,0.088,0.026,0.039,0.098,0.124,0.027,0.041,0.108,0.04,0.123,0,0,0,0,0,0,0,0,379.4660445
0.07,0.141,0.098,0.153,0.057,0.028,0.03,0.081,0.025,0.08,0.15,0.087,0,0,0,0,0,0,0,0,590.4612347
0.046,0.035,0.051,0.112,0.108,0.11,0.063,0.139,0.062,0.155,0.033,0.086,0,0,0,0,0,0,0,0,770.1991113
0.136,0.135,0.015,0.023,0.03,0.159,0.116,0.004,0.109,0.015,0.125,0.133,0,0,0,0,0,0,0,0,388.3120147
0.085,0.127,0.09,0.061,0.06,0.046,0.005,0.157,0.058,0.179,0.067,0.065,0,0,0,0,0,0,0,0,522.473246
0.083,0.036,0.12,0.059,0.108,0.069,0.101,0.12,0.12,0.056,0.117,0.011,0,0,0,0,0,0,0,0,530.3870906
0.019,0.107,0.093,0.01,0.01,0.151,0.097,0.148,0.116,0.105,0.049,0.095,0,0,0,0,0,0,0,0,1347.524664
0.148,0.073,0.008,0.071,0.056,0.139,0.154,0.065,0.138,0.049,0.038,0.061,0,0,0,0,0,0,0,0,368.0691563
0.091,0.092,0.072,0.023,0.135,0.121,0.083,0.15,0.121,0.009,0.012,0.091,0,0,0,0,0,0,0,0,500.3649197
0.075,0.12,0.051,0.133,0.142,0.041,0.058,0.007,0.1,0.106,0.02,0.147,0,0,0,0,0,0,0,0,565.3260081
0.091,0.075,0.04,0.023,0.128,0.103,0.014,0.156,0.014,0.107,0.154,0.095,0,0,0,0,0,0,0,0,500.6134523
0.106,0.079,0.092,0.066,0.079,0.101,0.085,0.101,0.13,0.099,0.033,0.029,0,0,0,0,0,0,0,0,454.4180683
0.213,0.008,0.007,0.178,0.008,0.103,0.067,0.062,0.093,0.069,0.012,0.18,0,0,0,0,0,0,0,0,292.3261876
0.011,0.058,0.094,0.039,0.166,0.037,0.078,0.09,0.052,0.169,0.092,0.114,0,0,0,0,0,0,0,0,1905.850424
0.118,0.052,0.04,0.141,0.112,0.064,0.1,0.112,0.068,0.038,0.052,0.103,0,0,0,0,0,0,0,0,424.6911038
0.067,0.08,0.078,0.093,0.107,0.084,0.116,0.124,0.099,0.035,0.041,0.076,0,0,0,0,0,0,0,0,607.0516868
0.188,0.127,0.055,0.111,0.052,0.124,0.024,0.045,0.091,0.051,0.01,0.122,0,0,0,0,0,0,0,0,316.2945217
0.047,0.127,0.059,0.022,0.051,0.135,0.05,0.029,0.095,0.115,0.143,0.127,0,0,0,0,0,0,0,0,759.9304
0.09,0.011,0.126,0.129,0.012,0.101,0.065,0.111,0.104,0.026,0.13,0.095,0,0,0,0,0,0,0,0,504.0341958
0.1,0.023,0.118,0.104,0.017,0.087,0.152,0.066,0.147,0.034,0.115,0.037,0,0,0,0,0,0,0,0,471.544499
0.035,0.074,0.155,0.111,0.024,0.066,0.094,0.075,0.151,0.017,0.138,0.06,0,0,0,0,0,0,0,0,914.9980239
0.027,0.01,0.011,0.154,0.2,0.027,0.072,0.202,0.087,0.113,0.067,0.03,0,0,0,0,0,0,0,0,1078.928401
0.126,0.05,0.06,0.116,0.066,0.068,0.026,0.12,0.121,0.094,0.104,0.049,0,0,0,0,0,0,0,0,407.5135864
0.067,0.136,0.1,0.126,0.036,0.163,0.151,0.113,0.052,0.042,0.007,0.007,0,0,0,0,0,0,0,0,606.6805149
0.155,0.182,0.073,0.143,0.172,0.015,0.058,0.044,0.076,0.052,0.025,0.005,0,0,0,0,0,0,0,0,357.2556794
0.059,0.108,0.083,0.136,0.024,0.068,0.037,0.03,0.132,0.116,0.111,0.096,0,0,0,0,0,0,0,0,657.9987101
0.055,0.078,0.122,0.151,0.098,0.074,0.115,0.048,0.078,0.013,0.134,0.034,0,0,0,0,0,0,0,0,687.4408998
0.043,0.142,0.161,0.071,0.068,0.101,0.043,0.127,0.025,0.174,0.035,0.01,0,0,0,0,0,0,0,0,802.8292516
0.132,0.042,0.164,0.02,0.036,0.041,0.083,0.129,0.186,0.123,0.016,0.028,0,0,0,0,0,0,0,0,395.6718141
0.11,0.107,0.06,0.059,0.115,0.009,0.131,0.066,0.117,0.101,0.038,0.087,0,0,0,0,0,0,0,0,443.9545963
0.098,0.055,0.111,0.125,0.109,0.01,0.077,0.018,0.044,0.116,0.11,0.127,0,0,0,0,0,0,0,0,477.5920841
0.132,0.045,0.06,0.065,0.015,0.08,0.087,0.135,0.055,0.146,0.15,0.03,0,0,0,0,0,0,0,0,395.7777787
0.039,0.066,0.076,0.032,0.078,0.101,0.095,0.047,0.118,0.134,0.093,0.121,0,0,0,0,0,0,0,0,855.2231201
0.019,0.01,0.091,0.106,0.161,0.123,0.086,0.036,0.142,0.026,0.158,0.042,0,0,0,0,0,0,0,0,1347.389369
0.078,0.058,0.032,0.009,0.067,0.13,0.108,0.094,0.111,0.046,0.125,0.142,0,0,0,0,0,0,0,0,551.9295843
0.076,0.028,0.027,0.113,0.106,0.113,0.129,0.03,0.085,0.102,0.045,0.146,0,0,0,0,0,0,0,0,560.9005317
0.023,0.037,0.012,0.078,0.079,0.139,0.099,0.021,0.173,0.109,0.097,0.133,0,0,0,0,0,0,0,0,1195.412222
0.114,0.108,0.102,0.076,0.083,0.125,0.043,0.13,0.091,0.104,0.007,0.017,0,0,0,0,0,0,0,0,433.9195734
0.046,0.124,0.124,0.129,0.04,0.044,0.078,0.123,0.031,0.121,0.116,0.024,0,0,0,0,0,0,0,0,769.6347333
0.13,0.15,0.04,0.151,0.012,0.032,0.079,0.046,0.131,0.109,0.096,0.024,0,0,0,0,0,0,0,0,399.445125
0.01,0.047,0.094,0.152,0.156,0.155,0.028,0.022,0.074,0.149,0.055,0.058,0,0,0,0,0,0,0,0,2020.209398
0.14,0.134,0.052,0.12,0.009,0.016,0.036,0.086,0.097,0.134,0.129,0.047,0,0,0,0,0,0,0,0,381.2323945
0.085,0.074,0.131,0.1,0.131,0.017,0.025,0.104,0.146,0.105,0.012,0.07,0,0,0,0,0,0,0,0,522.3522958
0.142,0.19,0.013,0.093,0.011,0.073,0.037,0.028,0.067,0.181,0.01,0.155,0,0,0,0,0,0,0,0,377.8066591
0.102,0.13,0.039,0.03,0.037,0.092,0.054,0.031,0.058,0.15,0.138,0.139,0,0,0,0,0,0,0,0,465.80732
0.021,0.092,0.05,0.023,0.114,0.15,0.049,0.112,0.089,0.167,0.127,0.006,0,0,0,0,0,0,0,0,1264.924402
0.108,0.129,0.073,0.071,0.128,0.022,0.013,0.103,0.059,0.124,0.039,0.131,0,0,0,0,0,0,0,0,449.1084308
0.008,0.049,0.105,0.184,0.048,0.017,0.037,0.148,0.143,0.025,0.102,0.134,0,0,0,0,0,0,0,0,2329.917532
0.095,0.014,0.141,0.125,0.115,0.11,0.063,0.124,0.047,0.128,0.03,0.008,0,0,0,0,0,0,0,0,486.9071761
0.041,0.138,0.018,0.138,0.031,0.122,0.128,0.103,0.087,0.034,0.133,0.027,0,0,0,0,0,0,0,0,827.8335927
0.07,0.083,0.131,0.129,0.106,0.049,0.043,0.083,0.105,0.059,0.078,0.064,0,0,0,0,0,0,0,0,590.4167586
0.08,0.125,0.115,0.068,0.121,0.124,0.015,0.078,0.099,0.036,0.116,0.023,0,0,0,0,0,0,0,0,542.6318548
0.065,0.061,0.111,0.102,0.101,0.075,0.071,0.032,0.041,0.156,0.119,0.066,0,0,0,0,0,0,0,0,618.93091
